hour,timestamp_utc,total_gen_MW,co2_emissions_g,carbon_intensity_g_per_kwh,gen_Coal_MW,gen_NaturalGas_MW,gen_Nuclear_MW,gen_Petroleum_MW,gen_Hydro_MW,gen_Solar_MW,gen_Wind_MW,gen_Geothermal_MW,gen_BatteryStorage_MW,gen_Other_MW,gen_Unknown_MW
0,2024-01-01 07:00:00,41590.0,12807454000.0,307.9455157489781,5948.0,15679.0,5115.0,0.0,0.0,0.0,14824.0,0.0,0.0,24.0,0.0
1,2024-01-01 08:00:00,41673.0,13229755000.0,317.46586518849136,5940.0,16695.0,5115.0,0.0,1.0,0.0,13891.0,0.0,0.0,31.0,0.0
2,2024-01-01 09:00:00,41569.0,13608703000.0,327.3762419110395,6023.0,17419.0,5115.0,0.0,18.0,0.0,12971.0,0.0,0.0,23.0,0.0
3,2024-01-01 10:00:00,41537.0,14191203000.0,341.6520933143944,6332.0,18082.0,5115.0,0.0,0.0,0.0,11973.0,0.0,0.0,35.0,0.0
4,2024-01-01 11:00:00,42228.0,15452737000.0,365.9358008904045,7186.0,19067.0,5115.0,0.0,0.0,0.0,10797.0,0.0,0.0,63.0,0.0
5,2024-01-01 12:00:00,43244.0,17773057000.0,410.9947507168624,9027.0,20331.0,5115.0,0.0,0.0,0.0,8717.0,0.0,0.0,54.0,0.0
6,2024-01-01 13:00:00,44489.0,19997805000.0,449.4999887612668,10531.0,22051.0,5115.0,0.0,18.0,0.0,6653.0,0.0,0.0,121.0,0.0
7,2024-01-01 14:00:00,44935.0,21242993000.0,472.7493713141204,11326.0,22747.0,5115.0,0.0,18.0,86.0,5163.0,0.0,0.0,480.0,0.0
8,2024-01-01 15:00:00,45953.0,21267887000.0,462.81824908058235,11257.0,22867.0,5115.0,0.0,18.0,3034.0,3313.0,0.0,0.0,349.0,0.0
9,2024-01-01 16:00:00,46450.0,19360489000.0,416.8027771797632,9886.0,21427.0,5115.0,0.0,17.0,7922.0,2015.0,0.0,0.0,68.0,0.0
10,2024-01-01 17:00:00,46711.0,19124470000.0,409.4211213632763,9996.0,20549.0,5115.0,0.0,0.0,9500.0,1540.0,0.0,0.0,11.0,0.0
11,2024-01-01 18:00:00,46375.0,18088946000.0,390.05813477088947,9021.0,20261.0,5115.0,0.0,0.0,10138.0,1802.0,0.0,0.0,38.0,0.0
12,2024-01-01 19:00:00,45649.0,17079643000.0,374.1515257727442,8114.0,19964.0,5115.0,0.0,0.0,10430.0,2003.0,0.0,0.0,23.0,0.0
13,2024-01-01 20:00:00,44594.0,15864331000.0,355.750347580392,7051.0,19506.0,5114.0,0.0,0.0,10832.0,2057.0,0.0,0.0,34.0,0.0
14,2024-01-01 21:00:00,44132.0,15154652000.0,343.39372790718755,6504.0,19035.0,5115.0,0.0,1.0,11223.0,2199.0,0.0,0.0,55.0,0.0
15,2024-01-01 22:00:00,44004.0,14635325000.0,332.59078720116355,6066.0,18813.0,5115.0,0.0,0.0,11239.0,2718.0,0.0,0.0,53.0,0.0
16,2024-01-01 23:00:00,44324.0,16880949000.0,380.8534653912102,7622.0,20710.0,5115.0,0.0,18.0,7278.0,3393.0,0.0,0.0,188.0,0.0
17,2024-01-02 00:00:00,46515.0,21461825000.0,461.39578630549283,10990.0,23731.0,5115.0,0.0,18.0,921.0,5080.0,0.0,0.0,660.0,0.0
18,2024-01-02 01:00:00,48665.0,22403963000.0,460.37117024555636,11633.0,24797.0,5115.0,0.0,18.0,0.0,6691.0,0.0,0.0,411.0,0.0
19,2024-01-02 02:00:00,49206.0,22263210000.0,452.4490915741983,11608.0,24672.0,5115.0,0.0,42.0,0.0,7502.0,0.0,0.0,267.0,0.0
20,2024-01-02 03:00:00,49381.0,21967035000.0,444.84791721512323,11262.0,24863.0,5115.0,0.0,18.0,0.0,7943.0,0.0,0.0,180.0,0.0
21,2024-01-02 04:00:00,48878.0,21610579000.0,442.1330455419616,11134.0,24462.0,5118.0,0.0,3.0,0.0,8101.0,0.0,0.0,60.0,0.0
22,2024-01-02 05:00:00,47991.0,20816148000.0,433.75107832718635,10713.0,23619.0,5121.0,0.0,0.0,0.0,8526.0,0.0,0.0,12.0,0.0
23,2024-01-02 06:00:00,46791.0,19674414000.0,420.4743219849971,9999.0,22578.0,5121.0,0.0,0.0,0.0,9082.0,0.0,0.0,11.0,0.0
24,2024-01-02 07:00:00,45893.0,18751681000.0,408.59566818469045,9096.0,22476.0,5121.0,0.0,0.0,0.0,9179.0,0.0,0.0,21.0,0.0
25,2024-01-02 08:00:00,45493.0,18420196000.0,404.9017651067197,8709.0,22574.0,5118.0,0.0,1.0,0.0,9056.0,0.0,0.0,35.0,0.0
26,2024-01-02 09:00:00,45433.0,18029193000.0,396.8303435828583,8238.0,22751.0,5116.0,0.0,17.0,0.0,9293.0,0.0,0.0,18.0,0.0
27,2024-01-02 10:00:00,45586.0,17109849000.0,375.33122011143774,7084.0,23214.0,5116.0,0.0,0.0,0.0,10147.0,0.0,0.0,25.0,0.0
28,2024-01-02 11:00:00,46643.0,17264714000.0,370.14587397894644,6817.0,24171.0,5116.0,0.0,0.0,0.0,10512.0,0.0,0.0,27.0,0.0
29,2024-01-02 12:00:00,48964.0,19057023000.0,389.2047831059554,8020.0,25497.0,5116.0,0.0,0.0,0.0,10211.0,0.0,0.0,120.0,0.0
30,2024-01-02 13:00:00,51628.0,22406273000.0,433.99459595568294,10307.0,27730.0,5116.0,0.0,0.0,0.0,8011.0,0.0,0.0,464.0,0.0
31,2024-01-02 14:00:00,53114.0,24360236000.0,458.6405844033588,11237.0,29829.0,5116.0,0.0,19.0,145.0,5993.0,0.0,0.0,775.0,0.0
32,2024-01-02 15:00:00,53509.0,24146856000.0,451.2671886972285,11012.0,30215.0,5117.0,0.0,21.0,2144.0,4686.0,0.0,0.0,314.0,0.0
33,2024-01-02 16:00:00,54016.0,24196165000.0,447.94440536137444,11196.0,29917.0,5116.0,0.0,21.0,4240.0,3369.0,0.0,0.0,157.0,0.0
34,2024-01-02 17:00:00,53259.0,23716995000.0,445.3143130738467,11246.0,28710.0,5116.0,0.0,0.0,5032.0,3077.0,0.0,0.0,78.0,0.0
35,2024-01-02 18:00:00,52312.0,22603902000.0,432.0978360605597,10829.0,27044.0,5116.0,0.0,0.0,5947.0,3359.0,0.0,0.0,17.0,0.0
36,2024-01-02 19:00:00,51377.0,21480678000.0,418.099110496915,9889.0,26517.0,5116.0,0.0,27.0,6170.0,3618.0,0.0,0.0,40.0,0.0
37,2024-01-02 20:00:00,51665.0,21970830000.0,425.2555888899642,10365.0,26589.0,5116.0,0.0,20.0,5683.0,3829.0,0.0,0.0,63.0,0.0
38,2024-01-02 21:00:00,51752.0,22617930000.0,437.04455866439946,10940.0,26894.0,5116.0,0.0,0.0,4707.0,4047.0,0.0,0.0,48.0,0.0
39,2024-01-02 22:00:00,51833.0,22846104000.0,440.7636833677387,11021.0,27350.0,5115.0,0.0,1.0,3294.0,4998.0,0.0,0.0,54.0,0.0
40,2024-01-02 23:00:00,52162.0,23461378000.0,449.77911123039763,11254.0,28318.0,5116.0,0.0,18.0,2182.0,5188.0,0.0,0.0,86.0,0.0
41,2024-01-03 00:00:00,53221.0,24828704000.0,466.5208094549144,11464.0,30986.0,5116.0,0.0,45.0,431.0,4909.0,0.0,0.0,270.0,0.0
42,2024-01-03 01:00:00,53819.0,25930367000.0,481.8069269217191,11688.0,32781.0,5116.0,0.0,72.0,0.0,3607.0,0.0,0.0,555.0,0.0
43,2024-01-03 02:00:00,53563.0,26094535000.0,487.1746354759816,11689.0,33250.0,5115.0,0.0,96.0,0.0,2921.0,0.0,0.0,492.0,0.0
44,2024-01-03 03:00:00,52319.0,25405041000.0,485.5796364609415,11499.0,32214.0,5115.0,0.0,65.0,0.0,3051.0,0.0,0.0,375.0,0.0
45,2024-01-03 04:00:00,51053.0,24693144000.0,483.67664975613576,11321.0,31223.0,5114.0,0.0,47.0,0.0,3198.0,0.0,0.0,150.0,0.0
46,2024-01-03 05:00:00,48969.0,23442875000.0,478.7288897057322,10913.0,29307.0,5114.0,0.0,21.0,0.0,3523.0,0.0,0.0,91.0,0.0
47,2024-01-03 06:00:00,46708.0,21972273000.0,470.41776569324315,10310.0,27289.0,5114.0,0.0,3.0,0.0,3933.0,0.0,0.0,59.0,0.0
48,2024-01-03 07:00:00,45687.0,21124547000.0,462.3754459693129,10064.0,25858.0,5115.0,0.0,3.0,0.0,4585.0,0.0,0.0,62.0,0.0
49,2024-01-03 08:00:00,44681.0,20226460000.0,452.68592914214094,9396.0,25224.0,5115.0,0.0,3.0,0.0,4828.0,0.0,0.0,115.0,0.0
50,2024-01-03 09:00:00,44624.0,19743492000.0,442.4411079239871,9016.0,25045.0,5115.0,0.0,3.0,0.0,5410.0,0.0,0.0,35.0,0.0
51,2024-01-03 10:00:00,44594.0,19050713000.0,427.2035027133695,8338.0,24909.0,5116.0,0.0,3.0,0.0,6149.0,0.0,0.0,79.0,0.0
52,2024-01-03 11:00:00,45416.0,19455555000.0,428.3854808877928,8355.0,25868.0,5116.0,0.0,3.0,0.0,6041.0,0.0,0.0,33.0,0.0
53,2024-01-03 12:00:00,47445.0,20492303000.0,431.91701970702917,8846.0,26975.0,5116.0,0.0,3.0,0.0,6319.0,0.0,0.0,186.0,0.0
54,2024-01-03 13:00:00,49746.0,22234281000.0,446.95615727897723,9916.0,28531.0,5116.0,0.0,3.0,0.0,5937.0,0.0,0.0,243.0,0.0
55,2024-01-03 14:00:00,51734.0,23510174000.0,454.4433834615533,10812.0,29340.0,5116.0,0.0,3.0,27.0,6099.0,0.0,0.0,337.0,0.0
56,2024-01-03 15:00:00,52304.0,23575446000.0,450.7388727439584,10817.0,29560.0,5117.0,0.0,3.0,1895.0,4775.0,0.0,0.0,137.0,0.0
57,2024-01-03 16:00:00,52752.0,21678051000.0,410.9427320291174,9363.0,28185.0,5121.0,0.0,3.0,5886.0,4149.0,0.0,0.0,45.0,0.0
58,2024-01-03 17:00:00,52321.0,20457687000.0,391.0033638500793,8724.0,26653.0,5121.0,0.0,3.0,7735.0,4068.0,0.0,0.0,17.0,0.0
59,2024-01-03 18:00:00,51094.0,18958405000.0,371.0495361490586,7577.0,25692.0,5127.0,0.0,3.0,8635.0,4044.0,0.0,0.0,16.0,0.0
60,2024-01-03 19:00:00,50004.0,17919160000.0,358.354531637469,6622.0,25421.0,5127.0,0.0,3.0,8985.0,3829.0,0.0,0.0,17.0,0.0
61,2024-01-03 20:00:00,48796.0,16830853000.0,344.92280104926635,5819.0,24638.0,5118.0,0.0,3.0,9623.0,3556.0,0.0,0.0,39.0,0.0
62,2024-01-03 21:00:00,47643.0,16425897000.0,344.77041748000755,5593.0,24240.0,5117.0,0.0,3.0,9236.0,3403.0,0.0,0.0,51.0,0.0
63,2024-01-03 22:00:00,47228.0,16946900000.0,358.8316253070213,6026.0,24582.0,5117.0,0.0,8.0,8007.0,3433.0,0.0,0.0,55.0,0.0
64,2024-01-03 23:00:00,47563.0,18547045000.0,389.9469125160314,6998.0,26253.0,5116.0,0.0,21.0,5432.0,3613.0,0.0,0.0,130.0,0.0
65,2024-01-04 00:00:00,49130.0,22249688000.0,452.8737634846326,9500.0,29467.0,5117.0,0.0,21.0,966.0,3812.0,0.0,0.0,247.0,0.0
66,2024-01-04 01:00:00,50893.0,23503037000.0,461.81276403434657,10673.0,29654.0,5117.0,0.0,21.0,0.0,5079.0,0.0,0.0,349.0,0.0
67,2024-01-04 02:00:00,51096.0,22423262000.0,438.8457413496164,10000.0,28956.0,5117.0,0.0,21.0,0.0,6934.0,0.0,0.0,68.0,0.0
68,2024-01-04 03:00:00,50931.0,20986772000.0,412.06283010347335,8721.0,28491.0,5117.0,0.0,21.0,0.0,8514.0,0.0,0.0,67.0,0.0
69,2024-01-04 04:00:00,50060.0,19652613000.0,392.5811626048741,7931.0,27135.0,5117.0,0.0,6.0,0.0,9785.0,0.0,0.0,86.0,0.0
70,2024-01-04 05:00:00,48336.0,18257922000.0,377.72927010923536,7170.0,25621.0,5116.0,0.0,3.0,0.0,10348.0,0.0,0.0,78.0,0.0
71,2024-01-04 06:00:00,46669.0,17379255000.0,372.39398744348495,6861.0,24343.0,5117.0,0.0,3.0,0.0,10319.0,0.0,0.0,26.0,0.0
72,2024-01-04 07:00:00,45654.0,17198806000.0,376.72068164892454,6983.0,23644.0,5117.0,0.0,3.0,0.0,9870.0,0.0,0.0,37.0,0.0
73,2024-01-04 08:00:00,45159.0,17361407000.0,384.4506521402157,7246.0,23424.0,5117.0,0.0,3.0,0.0,9321.0,0.0,0.0,48.0,0.0
74,2024-01-04 09:00:00,45252.0,17909849000.0,395.7802749049766,7762.0,23557.0,5118.0,0.0,3.0,0.0,8781.0,0.0,0.0,31.0,0.0
75,2024-01-04 10:00:00,45618.0,18983094000.0,416.1316585558332,8801.0,23727.0,5118.0,0.0,3.0,0.0,7956.0,0.0,0.0,13.0,0.0
76,2024-01-04 11:00:00,46847.0,19869764000.0,424.141652613828,9475.0,24237.0,5116.0,0.0,3.0,0.0,7990.0,0.0,0.0,26.0,0.0
77,2024-01-04 12:00:00,49348.0,21108150000.0,427.7407392396855,9988.0,25853.0,5115.0,0.0,3.0,0.0,8288.0,0.0,0.0,101.0,0.0
78,2024-01-04 13:00:00,52530.0,22241794000.0,423.4112697506187,10657.0,26747.0,5115.0,0.0,3.0,0.0,9752.0,0.0,0.0,256.0,0.0
79,2024-01-04 14:00:00,54158.0,21084352000.0,389.3118652830607,9708.0,26009.0,5115.0,0.0,3.0,127.0,12839.0,0.0,0.0,357.0,0.0
80,2024-01-04 15:00:00,54068.0,17826726000.0,329.7093659835762,7530.0,23354.0,5116.0,0.0,3.0,2466.0,15464.0,0.0,0.0,135.0,0.0
81,2024-01-04 16:00:00,52609.0,14624499000.0,277.98473645193786,6027.0,18978.0,5117.0,0.0,3.0,5770.0,16583.0,0.0,0.0,131.0,0.0
82,2024-01-04 17:00:00,50935.0,12977247000.0,254.78054383037204,5695.0,15874.0,5116.0,0.0,3.0,6803.0,17394.0,0.0,0.0,50.0,0.0
83,2024-01-04 18:00:00,49654.0,11814100000.0,237.92846497764532,5538.0,13406.0,5116.0,0.0,3.0,7338.0,18162.0,0.0,0.0,91.0,0.0
84,2024-01-04 19:00:00,48742.0,11320987000.0,232.26348939313118,5565.0,12242.0,5116.0,0.0,3.0,7032.0,18717.0,0.0,0.0,67.0,0.0
85,2024-01-04 20:00:00,48183.0,10888547000.0,225.9831683373804,5532.0,11349.0,5115.0,0.0,3.0,6433.0,19686.0,0.0,0.0,65.0,0.0
86,2024-01-04 21:00:00,47575.0,10814367000.0,227.3119705727798,5550.0,11179.0,5115.0,0.0,3.0,5638.0,20001.0,0.0,0.0,89.0,0.0
87,2024-01-04 22:00:00,47356.0,12616388000.0,266.41582903961483,5929.0,14623.0,5115.0,0.0,3.0,4370.0,17156.0,0.0,0.0,160.0,0.0
88,2024-01-04 23:00:00,47736.0,16830428000.0,352.5730685436568,8777.0,18023.0,5115.0,0.0,21.0,1952.0,13478.0,0.0,0.0,370.0,0.0
89,2024-01-05 00:00:00,49048.0,20305938000.0,414.0013456206165,11052.0,21201.0,5115.0,0.0,21.0,266.0,11066.0,0.0,0.0,327.0,0.0
90,2024-01-05 01:00:00,50479.0,20812169000.0,412.29360724261574,11206.0,22170.0,5115.0,0.0,21.0,0.0,11755.0,0.0,0.0,212.0,0.0
91,2024-01-05 02:00:00,50457.0,19977131000.0,395.92387577541274,10773.0,21116.0,5116.0,0.0,21.0,0.0,13165.0,0.0,0.0,266.0,0.0
92,2024-01-05 03:00:00,49736.0,18843765000.0,378.87576403410003,10056.0,20087.0,5116.0,0.0,21.0,0.0,14189.0,0.0,0.0,267.0,0.0
93,2024-01-05 04:00:00,48508.0,17392992000.0,358.55924795909954,8877.0,19622.0,5114.0,0.0,4.0,0.0,14828.0,0.0,0.0,63.0,0.0
94,2024-01-05 05:00:00,46661.0,15751812000.0,337.5798204067637,7638.0,18633.0,5114.0,0.0,3.0,0.0,15222.0,0.0,0.0,51.0,0.0
95,2024-01-05 06:00:00,44687.0,15221399000.0,340.62253004229416,7763.0,17117.0,5115.0,0.0,3.0,0.0,14627.0,0.0,0.0,62.0,0.0
96,2024-01-05 07:00:00,43627.0,14548881000.0,333.4834162330667,7484.0,16185.0,5116.0,0.0,3.0,0.0,14777.0,0.0,0.0,62.0,0.0
97,2024-01-05 08:00:00,42734.0,13628664000.0,318.9185192118688,6860.0,15502.0,5115.0,0.0,3.0,0.0,15232.0,0.0,0.0,22.0,0.0
98,2024-01-05 09:00:00,42286.0,12893525000.0,304.9123823487679,6413.0,14772.0,5115.0,0.0,3.0,0.0,15943.0,0.0,0.0,40.0,0.0
99,2024-01-05 10:00:00,42363.0,12764564000.0,301.31397681939427,6380.0,14500.0,5115.0,0.0,3.0,0.0,16292.0,0.0,0.0,73.0,0.0
100,2024-01-05 11:00:00,43227.0,12973197000.0,300.1179124158512,6280.0,15168.0,5115.0,0.0,3.0,0.0,16555.0,0.0,0.0,106.0,0.0
101,2024-01-05 12:00:00,44990.0,13515913000.0,300.42038230717935,5942.0,17229.0,5115.0,0.0,3.0,0.0,16621.0,0.0,0.0,80.0,0.0
102,2024-01-05 13:00:00,47732.0,15026488000.0,314.8095198189894,6459.0,19381.0,5116.0,0.0,3.0,0.0,16534.0,0.0,0.0,239.0,0.0
103,2024-01-05 14:00:00,49608.0,16172182000.0,325.9994758909853,7284.0,19949.0,5116.0,0.0,3.0,34.0,16806.0,0.0,0.0,416.0,0.0
104,2024-01-05 15:00:00,50290.0,15272414000.0,303.6868960031816,6737.0,19291.0,5115.0,0.0,3.0,2546.0,16554.0,0.0,0.0,44.0,0.0
105,2024-01-05 16:00:00,50509.0,13863210000.0,274.4700944386149,5812.0,17682.0,5116.0,0.0,3.0,7236.0,14598.0,0.0,0.0,62.0,0.0
106,2024-01-05 17:00:00,50220.0,13177036000.0,262.3862206292314,5439.0,16857.0,5116.0,0.0,3.0,8280.0,14482.0,0.0,0.0,43.0,0.0
107,2024-01-05 18:00:00,49379.0,11912785000.0,241.2520504667976,5291.0,14105.0,5116.0,0.0,3.0,9149.0,15644.0,0.0,0.0,71.0,0.0
108,2024-01-05 19:00:00,48920.0,10739325000.0,219.52831152902698,5237.0,11468.0,5115.0,0.0,3.0,8876.0,18155.0,0.0,0.0,66.0,0.0
109,2024-01-05 20:00:00,48011.0,10172129000.0,211.87080044156548,4870.0,11054.0,5115.0,0.0,3.0,7692.0,19191.0,0.0,0.0,86.0,0.0
110,2024-01-05 21:00:00,47328.0,9916330000.0,209.52353786342124,4573.0,11204.0,5115.0,0.0,3.0,7314.0,19056.0,0.0,0.0,63.0,0.0
111,2024-01-05 22:00:00,46868.0,10079142000.0,215.05381070239824,4434.0,11879.0,5116.0,0.0,10.0,7714.0,17638.0,0.0,0.0,77.0,0.0
112,2024-01-05 23:00:00,46635.0,11770123000.0,252.38818483971266,4664.0,15183.0,5116.0,0.0,21.0,7671.0,13724.0,0.0,0.0,256.0,0.0
113,2024-01-06 00:00:00,48012.0,18082791000.0,376.63065483629094,7557.0,23804.0,5116.0,0.0,21.0,1340.0,9745.0,0.0,0.0,429.0,0.0
114,2024-01-06 01:00:00,49364.0,21188966000.0,429.2392431731626,9866.0,26208.0,5116.0,0.0,21.0,0.0,7950.0,0.0,0.0,203.0,0.0
115,2024-01-06 02:00:00,49217.0,21373688000.0,434.27449864884085,10025.0,26250.0,5116.0,0.0,21.0,0.0,7572.0,0.0,0.0,233.0,0.0
116,2024-01-06 03:00:00,48950.0,21592805000.0,441.11961184882534,10195.0,26451.0,5116.0,0.0,21.0,0.0,6989.0,0.0,0.0,178.0,0.0
117,2024-01-06 04:00:00,48494.0,21601869000.0,445.45446859405286,10206.0,26574.0,5117.0,0.0,6.0,0.0,6511.0,0.0,0.0,80.0,0.0
118,2024-01-06 05:00:00,47679.0,21255845000.0,445.8114683613331,10134.0,25935.0,5117.0,0.0,3.0,0.0,6409.0,0.0,0.0,81.0,0.0
119,2024-01-06 06:00:00,46515.0,21077500000.0,453.13339782865745,10227.0,25319.0,5118.0,0.0,3.0,0.0,5762.0,0.0,0.0,86.0,0.0
120,2024-01-06 07:00:00,45369.0,20679260000.0,455.8015384954484,9931.0,25061.0,5119.0,0.0,3.0,0.0,5150.0,0.0,0.0,105.0,0.0
121,2024-01-06 08:00:00,44748.0,20556147000.0,459.3757709841781,9818.0,25130.0,5120.0,0.0,3.0,0.0,4645.0,0.0,0.0,32.0,0.0
122,2024-01-06 09:00:00,44736.0,20901450000.0,467.2176770386266,10241.0,24947.0,5120.0,0.0,3.0,0.0,4368.0,0.0,0.0,57.0,0.0
123,2024-01-06 10:00:00,45130.0,21380503000.0,473.75366718369156,10540.0,25392.0,5120.0,0.0,3.0,0.0,4021.0,0.0,0.0,54.0,0.0
124,2024-01-06 11:00:00,45865.0,21954315000.0,478.6725171699553,10821.0,26104.0,5120.0,0.0,3.0,0.0,3773.0,0.0,0.0,44.0,0.0
125,2024-01-06 12:00:00,47094.0,22606557000.0,480.0305134412027,11037.0,27039.0,5121.0,0.0,3.0,0.0,3773.0,0.0,0.0,121.0,0.0
126,2024-01-06 13:00:00,48597.0,23531656000.0,484.2203428195156,11223.0,28489.0,5120.0,0.0,3.0,0.0,3394.0,0.0,0.0,368.0,0.0
127,2024-01-06 14:00:00,49892.0,24057365000.0,482.1888278681953,11294.0,29219.0,5121.0,0.0,3.0,210.0,3411.0,0.0,0.0,634.0,0.0
128,2024-01-06 15:00:00,50946.0,22700076000.0,445.57131079967024,10694.0,27655.0,5121.0,0.0,3.0,4133.0,3233.0,0.0,0.0,107.0,0.0
129,2024-01-06 16:00:00,50669.0,20128002000.0,397.24490319524756,9596.0,23715.0,5121.0,0.0,3.0,9499.0,2681.0,0.0,0.0,54.0,0.0
130,2024-01-06 17:00:00,49692.0,18840789000.0,379.151352330355,9014.0,21953.0,5121.0,0.0,3.0,10396.0,3157.0,0.0,0.0,48.0,0.0
131,2024-01-06 18:00:00,48185.0,17178753000.0,356.51661305385494,7937.0,20462.0,5121.0,0.0,3.0,10454.0,4117.0,0.0,0.0,91.0,0.0
132,2024-01-06 19:00:00,46680.0,14877578000.0,318.7141816623822,6052.0,19362.0,5121.0,0.0,0.0,10972.0,5110.0,0.0,0.0,63.0,0.0
133,2024-01-06 20:00:00,45202.0,13542506000.0,299.5997079775231,5261.0,18040.0,5121.0,0.0,0.0,11159.0,5567.0,0.0,0.0,54.0,0.0
134,2024-01-06 21:00:00,44800.0,12849154000.0,286.81147321428574,5450.0,15907.0,5121.0,0.0,0.0,11469.0,6775.0,0.0,0.0,78.0,0.0
135,2024-01-06 22:00:00,44767.0,12447864000.0,278.0589273348672,5414.0,15030.0,5121.0,0.0,0.0,11330.0,7782.0,0.0,0.0,90.0,0.0
136,2024-01-06 23:00:00,44836.0,13719377000.0,305.9902087608172,5594.0,17865.0,5120.0,0.0,17.0,7714.0,8387.0,0.0,0.0,139.0,0.0
137,2024-01-07 00:00:00,45952.0,18591378000.0,404.58256441504176,8141.0,23863.0,5119.0,0.0,18.0,1289.0,7211.0,0.0,0.0,311.0,0.0
138,2024-01-07 01:00:00,47894.0,21707225000.0,453.234747567545,10399.0,26019.0,5119.0,0.0,43.0,1.0,5912.0,0.0,0.0,401.0,0.0
139,2024-01-07 02:00:00,48140.0,22455150000.0,466.4551308683008,10786.0,26863.0,5118.0,0.0,42.0,0.0,4896.0,0.0,0.0,435.0,0.0
140,2024-01-07 03:00:00,48364.0,22357901000.0,462.28395087254984,10776.0,26964.0,5118.0,0.0,18.0,0.0,5323.0,0.0,0.0,165.0,0.0
141,2024-01-07 04:00:00,48106.0,22035205000.0,458.0552321955681,10695.0,26385.0,5117.0,0.0,0.0,0.0,5741.0,0.0,0.0,168.0,0.0
142,2024-01-07 05:00:00,47428.0,21700499000.0,457.5461541705322,10818.0,25246.0,5116.0,0.0,0.0,0.0,6017.0,0.0,0.0,231.0,0.0
143,2024-01-07 06:00:00,46508.0,21219919000.0,456.26384708007225,10777.0,24218.0,5117.0,0.0,0.0,0.0,6165.0,0.0,0.0,231.0,0.0
144,2024-01-07 07:00:00,45210.0,20683416000.0,457.49648307896484,10700.0,22887.0,5117.0,0.0,4.0,0.0,6046.0,0.0,0.0,456.0,0.0
145,2024-01-07 08:00:00,44976.0,20409940000.0,453.79624688722873,10593.0,22761.0,5118.0,0.0,4.0,0.0,6278.0,0.0,0.0,222.0,0.0
146,2024-01-07 09:00:00,45183.0,20300589000.0,449.2970586282451,10626.0,22605.0,5117.0,0.0,4.0,0.0,6769.0,0.0,0.0,62.0,0.0
147,2024-01-07 10:00:00,45544.0,20235942000.0,444.3163095028983,10609.0,22344.0,5118.0,0.0,4.0,0.0,7290.0,0.0,0.0,179.0,0.0
148,2024-01-07 11:00:00,46267.0,20368384000.0,440.23567553547883,10788.0,22289.0,5118.0,0.0,4.0,0.0,7942.0,0.0,0.0,126.0,0.0
149,2024-01-07 12:00:00,47508.0,20399940000.0,429.4001010356151,10962.0,21934.0,5118.0,0.0,4.0,0.0,9368.0,0.0,0.0,122.0,0.0
150,2024-01-07 13:00:00,49394.0,20119885000.0,407.3345952949751,10812.0,21577.0,5118.0,0.0,4.0,0.0,11773.0,0.0,0.0,110.0,0.0
151,2024-01-07 14:00:00,51296.0,19089858000.0,372.151005926388,10319.0,20102.0,5118.0,0.0,4.0,162.0,15400.0,0.0,0.0,191.0,0.0
152,2024-01-07 15:00:00,51820.0,14632987000.0,282.3810690852953,8053.0,14529.0,5118.0,0.0,4.0,4280.0,19775.0,0.0,0.0,61.0,0.0
153,2024-01-07 16:00:00,50209.0,11043716000.0,219.95490848254298,5960.0,10325.0,5118.0,0.0,5.0,8679.0,19903.0,0.0,0.0,219.0,0.0
154,2024-01-07 17:00:00,48300.0,9887550000.0,204.7111801242236,5493.0,8813.0,5118.0,0.0,32.0,9135.0,19621.0,0.0,0.0,88.0,0.0
155,2024-01-07 18:00:00,46826.0,8639630000.0,184.50497586810746,5118.0,6871.0,5118.0,0.0,50.0,7833.0,21775.0,0.0,0.0,61.0,0.0
156,2024-01-07 19:00:00,45814.0,7507518000.0,163.8695158685118,4503.0,5664.0,5118.0,0.0,19.0,6585.0,23821.0,0.0,0.0,104.0,0.0
157,2024-01-07 20:00:00,44862.0,7128704000.0,158.9029468146761,4216.0,5648.0,5118.0,0.0,0.0,4838.0,24994.0,0.0,0.0,48.0,0.0
158,2024-01-07 21:00:00,44159.0,7047855000.0,159.60177993161076,4167.0,5642.0,5118.0,0.0,0.0,4253.0,24940.0,0.0,0.0,39.0,0.0
159,2024-01-07 22:00:00,43932.0,7067134000.0,160.8652918146226,4158.0,5662.0,5109.0,0.0,0.0,3997.0,24905.0,0.0,0.0,101.0,0.0
160,2024-01-07 23:00:00,44632.0,7686566000.0,172.22096253808925,4480.0,6290.0,5096.0,0.0,17.0,3086.0,25428.0,0.0,0.0,235.0,0.0
161,2024-01-08 00:00:00,46585.0,10373543000.0,222.6798969625416,6753.0,7592.0,5089.0,0.0,18.0,551.0,26350.0,0.0,0.0,232.0,0.0
162,2024-01-08 01:00:00,48878.0,12125775000.0,248.08247064118825,8322.0,7993.0,5083.0,0.0,18.0,1.0,27114.0,0.0,0.0,347.0,0.0
163,2024-01-08 02:00:00,49241.0,12715464000.0,258.22919924453197,8929.0,8096.0,5080.0,0.0,43.0,1.0,26839.0,0.0,0.0,253.0,0.0
164,2024-01-08 03:00:00,48994.0,12551447000.0,256.18334898150795,8833.0,7956.0,5080.0,0.0,18.0,1.0,26872.0,0.0,0.0,234.0,0.0
